time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
20.51999999999965,-23.3898969212,-15.3774116964,300.0,6.26917562146,0.0312978471328,0.0,-3.8645803223,-2.45851106458,28.0402366766,0.0012367868473,-0.000224885081334,0.0,900.001289825,900.001949054,899.996586737,899.999824236
20.57999999999965,-23.6226862217,-15.5253425117,300.0,6.26925176785,0.0312843540053,0.0,-3.89509892333,-2.47252295661,28.0391867328,0.00133367955584,-0.000224886215969,0.0,900.0016833,900.001688525,899.996366598,900.000262074
20.63999999999965,-23.8573139555,-15.6741154106,300.0,6.26933282942,0.031271305233,0.0,-3.92586211999,-2.48658031618,28.0381453259,0.00138570303213,-0.000202667449555,0.0,900.001063109,900.001968146,899.997531641,899.999607934
20.699999999999648,-24.0937949422,-15.8237330912,300.0,6.26941837035,0.031260283811,0.0,-3.95687479077,-2.5006822465,28.0371099954,0.00150553526666,-0.000145755898019,0.0,899.999067161,900.001376591,899.997157676,900.001978819
20.759999999999646,-24.3321443189,-15.9741981918,300.0,6.26951034223,0.0312529268112,0.0,-3.98814267447,-2.51482736214,28.0360827774,0.00158747738062,-7.63693966199e-05,0.0,899.999238814,900.002052093,899.998303914,900.001588015
20.819999999999645,-24.5723775781,-16.1255132541,300.0,6.26960656147,0.0312504915088,0.0,-4.01967182508,-2.52901415596,28.0350581765,0.00163599323711,3.08916370977e-05,0.0,899.998787093,900.003132498,899.998432876,900.000361548
20.879999999999644,-24.8145105976,-16.2776807581,300.0,6.26970613021,0.0312543142538,0.0,-4.05146906098,-2.54324203323,28.0340343256,0.00170641767856,0.000129285979918,0.0,899.999001088,900.002984907,899.998099629,900.00091446
20.939999999999642,-25.0585596687,-16.4307031507,300.0,6.26980937473,0.0312631453678,0.0,-4.08354123901,-2.55751034242,28.0330030445,0.00174938034806,0.000182966621036,0.0,899.999347604,900.001518404,899.99767825,899.999379452
20.99999999999964,-25.304541492,-16.5845828471,300.0,6.26991546209,0.0312744615165,0.0,-4.11589504177,-2.57181880794,28.0319683459,0.00180558767485,0.000199873973284,0.0,900.000090002,900.000770384,899.99751629,899.999752921
21.05999999999964,-25.5524731456,-16.7393222513,300.0,6.27002479686,0.0312859875483,0.0,-4.14853639743,-2.58616721902,28.0309330981,0.00185554836717,0.000176546121541,0.0,900.000483769,899.999534402,899.999264857,900.001247303
21.11999999999964,-25.8023720401,-16.8949237515,300.0,6.27013654818,0.0312962723731,0.0,-4.1814704752,-2.60055532871,28.0298965157,0.00187646788736,0.000161145043765,0.0,900.001497965,900.000870145,899.999552714,900.00035802
21.179999999999637,-26.0542558912,-17.0513897347,300.0,6.2702503202,0.0313051165177,0.0,-4.21470238418,-2.61498337817,28.0288591024,0.00193564320471,0.000119897668824,0.0,900.002336029,900.000661905,899.999405324,900.0017594
21.239999999999636,-26.3081427178,-17.2087225978,300.0,6.27036879545,0.0313134570769,0.0,-4.24823709933,-2.62945123413,28.0278184037,0.00205237607992,0.000177212609658,0.0,900.000205038,900.002523228,899.99824338,900.002927059
21.299999999999635,-26.5640508631,-17.3669246954,300.0,6.27049337028,0.0313242992851,0.0,-4.28208068599,-2.64395762272,28.0267723756,0.00212395519576,0.000187685619617,0.0,899.999825845,900.000245799,899.999468164,900.002320782
21.359999999999634,-26.8219990544,-17.5259983019,300.0,6.27062284046,0.0313351867824,0.0,-4.31623953705,-2.65850141554,28.0257203171,0.00222552460358,0.000168998322294,0.0,899.999036874,899.998275713,899.998774815,900.00284041
21.419999999999632,-27.0820063896,-17.6859456325,300.0,6.2707574996,0.0313460337954,0.0,-4.35071969544,-2.6730815844,28.0246665766,0.00228188786069,0.000204348123709,0.0,899.997970406,899.999397959,899.99900836,900.001241117
21.47999999999963,-27.3440923341,-17.8467688441,300.0,6.27089588153,0.0313596797376,0.0,-4.38552755398,-2.68769739965,28.0236080892,0.00235528439624,0.00027356978513,0.0,899.99606773,899.998866131,899.998211062,900.00113242
